"year","month","day_of_week","hour_of_day","timestamp","origin_station_complex_id","origin_station_complex_name","origin_latitude","origin_longitude","destination_station_complex_id","destination_station_complex_name","destination_latitude","destination_longitude","estimated_average_ridership","origin_point","destination_point"
"2024","9","Monday","20","2024-09-02T20:00:00.000","77","Kings Hwy (N)","40.603923","-73.980353","252","Avenue X (F)","40.58962","-73.97425","0.2572","POINT (-73.980353 40.603923)","POINT (-73.97425 40.58962)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","635","South Ferry (1)/Whitehall St (R,W)","40.702578","-74.013329","182","Ralph Av (C)","40.678822","-73.920786","0.2516","POINT (-74.013329 40.702578)","POINT (-73.920786 40.678822)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","190","80 St (A)","40.679371","-73.858992","261","Forest Hills-71 Av (E,F,M,R)","40.721691","-73.844521","0.2876","POINT (-73.858992 40.679371)","POINT (-73.844521 40.721691)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","439","125 St (2,3)","40.807754","-73.945495","159","81 St-Museum of Natural History (C,B)","40.781433","-73.972143","0.7138","POINT (-73.945495 40.807754)","POINT (-73.972143 40.781433)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","96","Kosciuszko St (J)","40.693342","-73.928814","282","21 St (G)","40.744065","-73.949724","0.2792","POINT (-73.928814 40.693342)","POINT (-73.949724 40.744065)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","623","Canal St (J,N,Q,R,W,Z,6)","40.718701","-74.00058","337","Nevins St (2,3,4,5)","40.688246","-73.980492","3.7582","POINT (-74.00058 40.718701)","POINT (-73.980492 40.688246)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","394","110 St (6)","40.79502","-73.94425","213","Fordham Rd (B,D)","40.861296","-73.897749","0.6954","POINT (-73.94425 40.79502)","POINT (-73.897749 40.861296)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","175","Hoyt-Schermerhorn Sts (A,C,G)","40.688484","-73.985001","248","Avenue N (F)","40.61514","-73.974197","0.2474","POINT (-73.985001 40.688484)","POINT (-73.974197 40.61514)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","299","Dyckman St (1)","40.860531","-73.925536","628","Fulton St (A,C,J,Z,2,3,4,5)","40.710089","-74.007838","0.5604","POINT (-73.925536 40.860531)","POINT (-74.007838 40.710089)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","404","28 St (6)","40.74307","-73.984264","78","Avenue U (N)","40.597473","-73.979137","0.2352","POINT (-73.984264 40.74307)","POINT (-73.979137 40.597473)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","181","Utica Av (A,C)","40.679364","-73.930729","377","3 Av-138 St (6)","40.810476","-73.926138","0.281","POINT (-73.930729 40.679364)","POINT (-73.926138 40.810476)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","9","57 St-7 Av (N,Q,R,W)","40.764664","-73.980658","375","Cypress Av (6)","40.805368","-73.914042","1.606","POINT (-73.980658 40.764664)","POINT (-73.914042 40.805368)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","346","Sutter Av-Rutland Rd (3)","40.664717","-73.92261","305","137 St-City College (1)","40.822008","-73.953676","0.295","POINT (-73.92261 40.664717)","POINT (-73.953676 40.822008)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","176","Lafayette Av (C)","40.686113","-73.973946","130","Wilson Av (L)","40.688764","-73.904046","2.663","POINT (-73.973946 40.686113)","POINT (-73.904046 40.688764)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","621","Broadway Junction (A,C,J,L,Z)","40.678896","-73.904356","177","Clinton-Washington Avs (C)","40.683263","-73.965838","0.7984","POINT (-73.904356 40.678896)","POINT (-73.965838 40.683263)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","138","Canarsie-Rockaway Pkwy (L)","40.646654","-73.90185","456","61 St-Woodside (7)","40.74563","-73.902984","0.325","POINT (-73.90185 40.646654)","POINT (-73.902984 40.74563)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","181","Utica Av (A,C)","40.679364","-73.930729","36","Bay Ridge Av (R)","40.634967","-74.023377","0.5686","POINT (-73.930729 40.679364)","POINT (-74.023377 40.634967)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","72","Fort Hamilton Pkwy (N)","40.631386","-74.005351","608","4 Av (F,G)/9 St (R)","40.670559","-73.989041","0.2744","POINT (-74.005351 40.631386)","POINT (-73.989041 40.670559)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","292","Fulton St (G)","40.687119","-73.975375","35","59 St (N,R)","40.641362","-74.017881","0.2304","POINT (-73.975375 40.687119)","POINT (-74.017881 40.641362)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","625","Delancey St (F)/Essex St (J,M,Z)","40.718463","-73.987776","251","Avenue U (F)","40.596063","-73.973357","0.9502","POINT (-73.987776 40.718463)","POINT (-73.973357 40.596063)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","35","59 St (N,R)","40.641362","-74.017881","136","New Lots Av (L)","40.658733","-73.899232","0.2412","POINT (-74.017881 40.641362)","POINT (-73.899232 40.658733)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","313","72 St (1,2,3)","40.778453","-73.98197","605","168 St (A,C,1)","40.840638","-73.939847","13.642","POINT (-73.98197 40.778453)","POINT (-73.939847 40.840638)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","614","59 St-Columbus Circle (A,B,C,D,1)","40.768272","-73.981833","96","Kosciuszko St (J)","40.693342","-73.928814","3.7506","POINT (-73.981833 40.768272)","POINT (-73.928814 40.693342)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","1","Astoria-Ditmars Blvd (N,W)","40.775036","-73.912034","97","Myrtle Av (M,J,Z)","40.697207","-73.935657","0.2642","POINT (-73.912034 40.775036)","POINT (-73.935657 40.697207)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","471","34 St-Hudson Yards (7)","40.755882","-74.00191","344","Kingston Av (3)","40.669399","-73.942161","0.2246","POINT (-74.00191 40.755882)","POINT (-73.942161 40.669399)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","286","Broadway (G)","40.706092","-73.950308","1","Astoria-Ditmars Blvd (N,W)","40.775036","-73.912034","0.4528","POINT (-73.950308 40.706092)","POINT (-73.912034 40.775036)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","393","116 St (6)","40.798629","-73.941617","234","East Broadway (F)","40.713715","-73.990173","0.5062","POINT (-73.941617 40.798629)","POINT (-73.990173 40.713715)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","251","Avenue U (F)","40.596063","-73.973357","249","Avenue P (F)","40.608944","-73.973022","1.37","POINT (-73.973357 40.596063)","POINT (-73.973022 40.608944)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","603","149 St-Grand Concourse (2,4,5)","40.818393","-73.927034","447","Flushing-Main St (7)","40.7596","-73.83003","2.2576","POINT (-73.927034 40.818393)","POINT (-73.83003 40.7596)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","231","Grand St (B,D)","40.718267","-73.993753","388","167 St (4)","40.835537","-73.9214","0.4558","POINT (-73.993753 40.718267)","POINT (-73.9214 40.835537)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","463","Hunters Point Av (7)","40.742216","-73.948916","263","63 Dr-Rego Park (M,R)","40.729846","-73.861604","0.6856","POINT (-73.948916 40.742216)","POINT (-73.861604 40.729846)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","6","39 Av-Dutch Kills (N,W)","40.752882","-73.932755","625","Delancey St (F)/Essex St (J,M,Z)","40.718463","-73.987776","0.2618","POINT (-73.932755 40.752882)","POINT (-73.987776 40.718463)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","273","Queens Plaza (E,M,R)","40.748973","-73.937243","222","Roosevelt Island (F)","40.759145","-73.95326","0.212","POINT (-73.937243 40.748973)","POINT (-73.95326 40.759145)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","235","York St (F)","40.701397","-73.986751","164","34 St-Penn Station (A,C,E)","40.752287","-73.993391","12.5422","POINT (-73.986751 40.701397)","POINT (-73.993391 40.752287)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","2","Astoria Blvd (N,W)","40.770258","-73.917843","8","5 Av/59 St (N,R,W)","40.764811","-73.973347","0.5188","POINT (-73.917843 40.770258)","POINT (-73.973347 40.764811)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","368","Morrison Av-Soundview (6)","40.829521","-73.874516","237","Carroll St (F,G)","40.680303","-73.995048","0.2666","POINT (-73.874516 40.829521)","POINT (-73.995048 40.680303)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","397","86 St (4,5,6)","40.779492","-73.955589","185","Liberty Av (C)","40.674542","-73.896548","0.911","POINT (-73.955589 40.779492)","POINT (-73.896548 40.674542)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","345","Crown Hts-Utica Av (3,4)","40.668897","-73.932942","379","Mosholu Pkwy (4)","40.87975","-73.884655","1.3064","POINT (-73.932942 40.668897)","POINT (-73.884655 40.87975)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","169","Canal St (A,C,E)","40.720824","-74.005229","324","Houston St (1)","40.728251","-74.005367","0.232","POINT (-74.005229 40.720824)","POINT (-74.005367 40.728251)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","608","4 Av (F,G)/9 St (R)","40.670559","-73.989041","396","96 St (6)","40.785672","-73.95107","0.4666","POINT (-73.989041 40.670559)","POINT (-73.95107 40.785672)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","259","Kew Gardens-Union Tpke (E,F)","40.714441","-73.831008","610","Grand Central-42 St (S,4,5,6,7)","40.751992","-73.977359","3.4328","POINT (-73.831008 40.714441)","POINT (-73.977359 40.751992)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","619","Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)","40.725606","-73.995432","151","145 St (A,C,B,D)","40.824783","-73.944216","16.7894","POINT (-73.995432 40.725606)","POINT (-73.944216 40.824783)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","325","Canal St (1)","40.722854","-74.006277","602","14 St-Union Sq (L,N,Q,R,W,4,5,6)","40.735066","-73.990416","0.2288","POINT (-74.006277 40.722854)","POINT (-73.990416 40.735066)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","471","34 St-Hudson Yards (7)","40.755882","-74.00191","120","Bedford Av (L)","40.717304","-73.956872","2.078","POINT (-74.00191 40.755882)","POINT (-73.956872 40.717304)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","231","Grand St (B,D)","40.718267","-73.993753","463","Hunters Point Av (7)","40.742216","-73.948916","0.4552","POINT (-73.993753 40.718267)","POINT (-73.948916 40.742216)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","345","Crown Hts-Utica Av (3,4)","40.668897","-73.932942","125","Morgan Av (L)","40.706152","-73.933147","0.2642","POINT (-73.932942 40.668897)","POINT (-73.933147 40.706152)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","235","York St (F)","40.701397","-73.986751","33","45 St (R)","40.648939","-74.010006","1.1398","POINT (-73.986751 40.701397)","POINT (-74.010006 40.648939)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","618","14 St (A,C,E)/8 Av (L)","40.740335","-74.002134","168","Spring St (C,E)","40.726227","-74.003739","5.8412","POINT (-74.002134 40.740335)","POINT (-74.003739 40.726227)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","126","Jefferson St (L)","40.706607","-73.922913","602","14 St-Union Sq (L,N,Q,R,W,4,5,6)","40.735066","-73.990416","5.0796","POINT (-73.922913 40.706607)","POINT (-73.990416 40.735066)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","158","86 St (C,B)","40.785868","-73.968916","50","Avenue M (Q)","40.617618","-73.959399","0.4444","POINT (-73.968916 40.785868)","POINT (-73.959399 40.617618)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","261","Forest Hills-71 Av (E,F,M,R)","40.721691","-73.844521","54","Sheepshead Bay (B,Q)","40.586896","-73.954155","0.7642","POINT (-73.844521 40.721691)","POINT (-73.954155 40.586896)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","176","Lafayette Av (C)","40.686113","-73.973946","433","Jackson Av (2,5)","40.81649","-73.907807","0.4","POINT (-73.973946 40.686113)","POINT (-73.907807 40.81649)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","404","28 St (6)","40.74307","-73.984264","118","3 Av (L)","40.732849","-73.986122","0.2348","POINT (-73.984264 40.74307)","POINT (-73.986122 40.732849)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","623","Canal St (J,N,Q,R,W,Z,6)","40.718701","-74.00058","475","96 St (Q)","40.784318","-73.947152","18.2584","POINT (-74.00058 40.718701)","POINT (-73.947152 40.784318)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","22","Rector St (R,W)","40.70722","-74.013342","611","Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)","40.755746","-73.987581","3.9468","POINT (-74.013342 40.70722)","POINT (-73.987581 40.755746)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","434","3 Av-149 St (2,5)","40.816109","-73.917757","443","Baychester Av (5)","40.878663","-73.838591","3.4122","POINT (-73.917757 40.816109)","POINT (-73.838591 40.878663)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","264","Woodhaven Blvd (M,R)","40.733106","-73.869229","3","30 Av (N,W)","40.766779","-73.921479","2.0124","POINT (-73.869229 40.733106)","POINT (-73.921479 40.766779)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","616","74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)","40.746746","-73.891366","80","121 St (J,Z)","40.700492","-73.828294","3.0602","POINT (-73.891366 40.746746)","POINT (-73.828294 40.700492)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","28","Union St (R)","40.677316","-73.98311","636","Jay St-MetroTech (A,C,F,R)","40.692259","-73.986642","1.4676","POINT (-73.98311 40.677316)","POINT (-73.986642 40.692259)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","602","14 St-Union Sq (L,N,Q,R,W,4,5,6)","40.735066","-73.990416","5","36 Av (N,W)","40.756804","-73.929575","11.671","POINT (-73.990416 40.735066)","POINT (-73.929575 40.756804)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","461","Queensboro Plaza (7,N,W)","40.750582","-73.940202","65","79 St (D)","40.613501","-74.00061","0.234","POINT (-73.940202 40.750582)","POINT (-74.00061 40.613501)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","240","7 Av (F,G)","40.666271","-73.980305","606","Court Sq (E,G,M,7)","40.747141","-73.945032","0.9236","POINT (-73.980305 40.666271)","POINT (-73.945032 40.747141)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","168","Spring St (C,E)","40.726227","-74.003739","612","Lexington Av-53 St (E,M)/51 St (6)","40.75733","-73.970487","5.6256","POINT (-74.003739 40.726227)","POINT (-73.970487 40.75733)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","164","34 St-Penn Station (A,C,E)","40.752287","-73.993391","619","Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)","40.725606","-73.995432","19.7332","POINT (-73.993391 40.752287)","POINT (-73.995432 40.725606)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","95","Gates Av (J,Z)","40.68963","-73.92227","80","121 St (J,Z)","40.700492","-73.828294","0.2696","POINT (-73.92227 40.68963)","POINT (-73.828294 40.700492)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","397","86 St (4,5,6)","40.779492","-73.955589","87","Crescent St (J,Z)","40.683194","-73.873785","0.6846","POINT (-73.955589 40.779492)","POINT (-73.873785 40.683194)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","277","7 Av (E,B,D)","40.762862","-73.981637","145","190 St (A)","40.859022","-73.93418","0.968","POINT (-73.981637 40.762862)","POINT (-73.93418 40.859022)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","165","23 St (C,E)","40.745906","-73.998041","223","Lexington Av/63 St (F,Q)","40.764629","-73.966113","0.485","POINT (-73.998041 40.745906)","POINT (-73.966113 40.764629)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","146","181 St (A)","40.851695","-73.937969","127","DeKalb Av (L)","40.703811","-73.918425","1.2264","POINT (-73.937969 40.851695)","POINT (-73.918425 40.703811)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","126","Jefferson St (L)","40.706607","-73.922913","41","7 Av (B,Q)","40.67705","-73.972367","0.2426","POINT (-73.922913 40.706607)","POINT (-73.972367 40.67705)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","272","36 St (M,R)","40.752039","-73.928781","263","63 Dr-Rego Park (M,R)","40.729846","-73.861604","1.2236","POINT (-73.928781 40.752039)","POINT (-73.861604 40.729846)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","608","4 Av (F,G)/9 St (R)","40.670559","-73.989041","10","49 St (N,R,W)","40.759901","-73.984139","0.9068","POINT (-73.989041 40.670559)","POINT (-73.984139 40.759901)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","386","Mt Eden Av (4)","40.844434","-73.914685","271","Steinway St (M,R)","40.756879","-73.92074","0.2956","POINT (-73.914685 40.844434)","POINT (-73.92074 40.756879)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","420","219 St (2,5)","40.883895","-73.862633","447","Flushing-Main St (7)","40.7596","-73.83003","0.2858","POINT (-73.862633 40.883895)","POINT (-73.83003 40.7596)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","225","47-50 Sts-Rockefeller Ctr (B,D,F,M)","40.758663","-73.981329","273","Queens Plaza (E,M,R)","40.748973","-73.937243","9.872","POINT (-73.981329 40.758663)","POINT (-73.937243 40.748973)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","101","Marcy Av (M,J,Z)","40.708359","-73.957757","150","155 St (C)","40.830518","-73.941514","0.7604","POINT (-73.957757 40.708359)","POINT (-73.941514 40.830518)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","391","138 St-Grand Concourse (4,5)","40.813224","-73.929849","224","57 St (F)","40.763972","-73.97745","0.253","POINT (-73.929849 40.813224)","POINT (-73.97745 40.763972)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","55","Brighton Beach (B,Q)","40.577621","-73.961376","413","Wall St (4,5)","40.707557","-74.011862","0.711","POINT (-73.961376 40.577621)","POINT (-74.011862 40.707557)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","83","Woodhaven Blvd (J,Z)","40.693879","-73.851576","255","169 St (F)","40.71047","-73.793604","1.332","POINT (-73.851576 40.693879)","POINT (-73.793604 40.71047)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","14","23 St (R,W)","40.741303","-73.989344","409","Spring St (6)","40.722301","-73.997141","1.3342","POINT (-73.989344 40.741303)","POINT (-73.997141 40.722301)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","398","77 St (6)","40.77362","-73.959874","278","Jamaica Center-Parsons/Archer (E,J,Z)","40.702147","-73.801109","5.6058","POINT (-73.959874 40.77362)","POINT (-73.801109 40.702147)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","309","103 St (1)","40.799446","-73.968379","13","28 St (R,W)","40.745494","-73.988691","0.2376","POINT (-73.968379 40.799446)","POINT (-73.988691 40.745494)"
